region_code,region_name,district_code,district_name,council_code,council_name,division_code,division_name,township_code,township_name,ward_code,ward_name,village_mtaa_code,village_mtaa_name
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139511,Lemara Ward,139570,Sunflag Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139516,Muriet Ward,139598,Bondeni Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139516,Muriet Ward,139605,Elwanyi Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139516,Muriet Ward,139609,Embararwai Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139516,Muriet Ward,139604,FFU Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139516,Muriet Ward,139599,Kati Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139516,Muriet Ward,139600,Mashariki Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139516,Muriet Ward,139602,Mlimani Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139516,Muriet Ward,139603,Msasani Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139516,Muriet Ward,139601,Muriet Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139516,Muriet Ward,139610,Nadosoito Kati Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139516,Muriet Ward,139606,Nadosoito kusini Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139516,Muriet Ward,139607,Ngorienito Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139516,Muriet Ward,139608,Oldonyokumur Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139521,Olasiti Ward,139643,Burka Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139521,Olasiti Ward,139639,Kimindorosi Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139521,Olasiti Ward,139640,Olasiti Centre Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139521,Olasiti Ward,139642,Olkereyan Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139521,Olasiti Ward,139641,Oloresho Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139522,Olmoti Ward,139646,Mlimani Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139522,Olmoti Ward,139647,Murongoine Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139522,Olmoti Ward,139648,NAFCO Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139522,Olmoti Ward,139645,Ngaramtoni ya chini Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139522,Olmoti Ward,139644,Olmoti Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139522,Olmoti Ward,139649,Olteves Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139518,Osunyai Jr Ward,139618,JR Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139518,Osunyai Jr Ward,139617,Kirika B Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139518,Osunyai Jr Ward,139616,Ngusero Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139518,Osunyai Jr Ward,139615,Osunyai Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139520,Sakina Ward,139634,Giriki Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139520,Sakina Ward,139636,Mairiva Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139520,Sakina Ward,139638,Melamari Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139520,Sakina Ward,139633,Navarana Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139520,Sakina Ward,139635,Olmatejo B Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139520,Sakina Ward,139632,Olmatejoo A Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139520,Sakina Ward,139637,Sakina Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139514,Sinoni Ward,139589,Engosengiu Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139514,Sinoni Ward,139583,Makao Mapya Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139514,Sinoni Ward,139588,Migungani Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139514,Sinoni Ward,139587,Mlimani Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139514,Sinoni Ward,139584,Olevolos Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139514,Sinoni Ward,139585,Olmurkea Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139514,Sinoni Ward,139586,Olnjavutiyan Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139513,Sokon I Ward,139580,Kanisani Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139513,Sokon I Ward,139577,Lolovono Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139513,Sokon I Ward,139578,Longdong Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139513,Sokon I Ward,139582,Madukani Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139513,Sokon I Ward,139579,Muriet Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139513,Sokon I Ward,139581,Sainevuno Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139517,Sombetini Ward,139612,Banda Mbili Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139517,Sombetini Ward,139613,Kirika A Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139517,Sombetini Ward,139614,Olamuriaki Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139517,Sombetini Ward,139611,Simanjiro Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139515,Terrat Ward,139593,Bondeni Kati Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139515,Terrat Ward,139597,Engavunet Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139515,Terrat Ward,139595,Erangau Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139515,Terrat Ward,139590,Ilaitoyok Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139515,Terrat Ward,139591,Imitong'wa Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139515,Terrat Ward,139592,Masikiria Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139515,Terrat Ward,139594,Olepolosi Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139504,Elerai,,,139515,Terrat Ward,139596,Olkung'u Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139507,Baraa Ward,139542,Ilkirowa Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139507,Baraa Ward,139536,Kambi ya Chupa Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139507,Baraa Ward,139539,Kiroshi Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139507,Baraa Ward,139537,Kwa Mrefu Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139507,Baraa Ward,139538,Mferejini Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139507,Baraa Ward,139541,Ofisini Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139507,Baraa Ward,139540,Siara Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139507,Baraa Ward,139535,Sorenyi Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139506,Kimandolu Ward,139533,Kijenge Kaskazini Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139506,Kimandolu Ward,139534,Kijenge Kusini Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139506,Kimandolu Ward,139531,Kitiangare Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139506,Kimandolu Ward,139532,Tindigani Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139510,Moivaro Ward,139558,Moivaro kati Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139510,Moivaro Ward,139559,Moshono kaskazini Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139510,Moivaro Ward,139560,Ngurumaus Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139510,Moivaro Ward,139563,Oldonyomasi Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139510,Moivaro Ward,139561,Sekei Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139510,Moivaro Ward,139562,Shangarao Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139509,Moshono Ward,139551,Engosowash Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139509,Moshono Ward,139557,Kalimaji Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139509,Moshono Ward,139554,Laizer Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139509,Moshono Ward,139555,Losirway Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139509,Moshono Ward,139550,Moshono kati Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139509,Moshono Ward,139556,Mtoni Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139509,Moshono Ward,139549,Nanja Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139509,Moshono Ward,139553,Olkereyan kati Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139509,Moshono Ward,139552,T. Packers Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139508,Oloirien Ward,139546,Mbeshere Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139508,Oloirien Ward,139544,Meiroti Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139508,Oloirien Ward,139547,Moivoi Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139508,Oloirien Ward,139545,Mwanama Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139508,Oloirien Ward,139548,RC Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139503,Suye,,,139508,Oloirien Ward,139543,Suye Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139524,Daraja II Ward,139653,Ali Nyanya Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139524,Daraja II Ward,139656,Darajani Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139524,Daraja II Ward,139652,Jamhuri Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139524,Daraja II Ward,139657,Kati Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139524,Daraja II Ward,139655,Ndarvoi Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139524,Daraja II Ward,139654,Sanare Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139528,Kaloleni Ward,139670,Kaloleni Magharibi Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139528,Kaloleni Ward,139672,Kaloleni Mashariki Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139528,Kaloleni Ward,139671,Mita 200 Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139523,Kati Ward,139650,Bondeni Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139523,Kati Ward,139651,Pangani Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139527,Levolosi Ward,139669,Majengo Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139527,Levolosi Ward,139668,Mtaa wa Levolosi Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139526,Ngarenaro Ward,139664,Darajani Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139526,Ngarenaro Ward,139663,Kambi ya fisi Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139526,Ngarenaro Ward,139667,Mita 200 Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139526,Ngarenaro Ward,139665,NHC Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139526,Ngarenaro Ward,139666,TCA Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139530,Sekei Ward,139684,Goliondoi Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139530,Sekei Ward,139681,Mtaa wa AICC Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139530,Sekei Ward,139682,Mtaa wa Mahakamani Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139530,Sekei Ward,139683,Naura Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139530,Sekei Ward,139680,Naurei Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139530,Sekei Ward,139679,Sanawari Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139525,Themi Ward,139662,AICC Flats Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139525,Themi Ward,139661,Corridor Area Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139525,Themi Ward,139659,Kambarage Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139525,Themi Ward,139660,Old Police Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139525,Themi Ward,139658,Themi Mashariki Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139529,Unga Ltd Ward,139677,Darajani Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139529,Unga Ltd Ward,139673,Esso Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139529,Unga Ltd Ward,139675,Makaburi ya Baniani Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139529,Unga Ltd Ward,139678,Oysterbay Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139529,Unga Ltd Ward,139676,Tindiga Mtaa
100001,Arusha,100027,Arusha,139502,Arusha City Council,139505,Themi,,,139529,Unga Ltd Ward,139674,Viwandani Mtaa
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100102,Buger Ward,100310,Ayalaliyo Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100102,Buger Ward,100311,Buger Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100102,Buger Ward,100312,Endonyawet Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100100,Endabash Ward,100301,Endabash Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100100,Endabash Ward,100302,Endagem Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100100,Endabash Ward,100304,Kinihhe Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100100,Endabash Ward,100303,Qaru Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100103,Endamarariek Ward,100319,Bassodawish Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100103,Endamarariek Ward,100315,Endallah Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100103,Endamarariek Ward,100313,Endamarariek Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100103,Endamarariek Ward,100317,Getamock Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100103,Endamarariek Ward,100314,Gidbasso Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100103,Endamarariek Ward,100321,Khusumay Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100103,Endamarariek Ward,100318,Mahhahha Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100103,Endamarariek Ward,100316,Masabeda Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100103,Endamarariek Ward,100320,Shangit Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100101,Kansay Ward,100307,Kambi ya Faru Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100101,Kansay Ward,100305,Kansay Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100101,Kansay Ward,100308,Laja Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100101,Kansay Ward,100306,Ng'aibara Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100042,Endabash,,,100101,Kansay Ward,100309,Umbangw' Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100043,Eyasi,,,100097,Baray Ward,100293,Dumbechand Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100043,Eyasi,,,100097,Baray Ward,100295,Endesh Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100043,Eyasi,,,100097,Baray Ward,100292,Jobaj Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100043,Eyasi,,,100097,Baray Ward,100294,Matala Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100043,Eyasi,,,100097,Baray Ward,100291,Mbuga Nyekundu Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100043,Eyasi,,,100097,Baray Ward,100290,Qangdend Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100043,Eyasi,,,100099,Endamaghang Ward,100300,Endamaghang Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100043,Eyasi,,,100099,Endamaghang Ward,100299,Mikocheni Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100043,Eyasi,,,100098,Mang'ola Ward,100297,Laghangareri Village
100001,Arusha,100028,Karatu,100034,Karatu District Council,100043,Eyasi,,,100098,Mang'ola Ward,100298,Maleckchand Village
